order_item_id,order_id,product_id,quantity,unit_price,line_gmv
872,612,19,1,152.53,152.53
873,613,34,1,43.74,43.74
874,614,34,1,43.74,43.74
875,614,26,1,124.26,124.26
876,615,32,1,12.22,12.22
877,616,44,1,69.13,69.13
878,617,43,1,24.61,24.61
879,618,36,1,53.45,53.45
880,619,47,1,21.34,21.34
881,620,13,1,34.71,34.71
882,621,30,2,67.9,135.8
883,621,3,1,57.71,57.71
884,622,18,2,37.74,75.48
885,623,13,1,34.71,34.71
886,624,13,1,34.71,34.71
887,624,25,1,43.73,43.73
888,625,43,1,24.61,24.61
889,626,22,1,75.66,75.66
890,626,46,1,125.88,125.88
891,626,47,1,21.34,21.34
892,627,8,1,20.47,20.47
893,628,47,2,21.34,42.68
894,629,30,2,67.9,135.8
895,630,42,2,138.05,276.1
896,631,8,1,20.47,20.47
897,632,29,2,9.2,18.4
898,632,45,1,31.58,31.58
899,633,43,1,24.61,24.61
900,633,36,1,53.45,53.45
901,634,26,1,124.26,124.26
902,635,8,1,20.47,20.47
903,636,14,1,61.39,61.39
904,637,12,1,117.99,117.99
905,638,31,1,19.71,19.71
906,638,9,1,59.69,59.69
907,639,15,1,173.9,173.9
908,640,25,1,43.73,43.73
909,641,47,1,21.34,21.34
910,641,22,1,75.66,75.66
911,642,32,2,12.22,24.44
912,642,43,1,24.61,24.61
913,643,8,1,20.47,20.47
914,644,48,1,101.03,101.03
915,645,20,1,42.3,42.3
916,646,21,1,78.32,78.32
917,647,13,1,34.71,34.71
918,648,3,1,57.71,57.71
919,649,13,1,34.71,34.71
920,649,40,1,202.48,202.48
921,650,10,1,163.05,163.05
922,651,35,1,157.65,157.65
923,651,43,2,24.61,49.22
924,652,18,2,37.74,75.48
925,653,3,1,57.71,57.71
926,653,45,1,31.58,31.58
927,654,44,1,69.13,69.13
928,655,44,2,69.13,138.26
929,656,19,1,152.53,152.53
930,657,43,1,24.61,24.61
931,658,2,1,100.26,100.26
932,659,30,1,67.9,67.9
933,659,44,1,69.13,69.13
934,660,8,3,20.47,61.41
935,660,41,1,49.55,49.55
936,661,28,2,84.15,168.3
937,662,28,1,84.15,84.15
938,663,45,1,31.58,31.58
939,663,36,1,53.45,53.45
940,664,8,1,20.47,20.47
941,665,47,1,21.34,21.34
942,666,14,2,61.39,122.78
943,666,5,2,61.15,122.3
944,667,19,1,152.53,152.53
945,668,17,2,101.25,202.5
946,668,24,1,29.56,29.56
947,668,20,1,42.3,42.3
948,669,14,1,61.39,61.39
949,669,28,1,84.15,84.15
950,670,2,1,100.26,100.26
951,670,21,1,78.32,78.32
952,671,14,1,61.39,61.39
953,672,32,1,12.22,12.22
954,673,36,1,53.45,53.45
955,673,20,1,42.3,42.3
956,674,47,1,21.34,21.34
957,675,36,2,53.45,106.9
958,676,33,1,171.28,171.28
959,677,35,1,157.65,157.65
960,678,46,2,125.88,251.76
961,679,3,1,57.71,57.71
962,679,44,3,69.13,207.39
963,680,28,1,84.15,84.15
964,681,21,1,78.32,78.32
965,681,8,1,20.47,20.47
966,681,28,1,84.15,84.15
967,682,32,3,12.22,36.66
968,683,8,1,20.47,20.47
969,684,30,1,67.9,67.9
970,684,44,1,69.13,69.13
971,685,32,2,12.22,24.44
972,686,37,1,141.93,141.93
973,687,28,2,84.15,168.3
974,688,46,1,125.88,125.88
975,689,25,1,43.73,43.73
976,690,12,1,117.99,117.99
977,691,23,1,83.16,83.16
978,692,23,2,83.16,166.32
979,693,44,1,69.13,69.13
980,694,45,1,31.58,31.58
981,694,44,1,69.13,69.13
982,695,44,1,69.13,69.13
983,696,43,1,24.61,24.61
984,697,21,1,78.32,78.32
985,697,14,1,61.39,61.39
986,697,23,1,83.16,83.16
987,698,42,1,138.05,138.05
988,698,48,2,101.03,202.06
989,699,35,2,157.65,315.3
990,699,4,2,72.47,144.94
991,699,11,1,115.23,115.23
992,700,17,2,101.25,202.5
993,701,44,1,69.13,69.13
994,701,40,1,202.48,202.48
995,702,32,1,12.22,12.22
996,703,15,2,173.9,347.8
997,703,35,1,157.65,157.65
998,704,47,1,21.34,21.34
999,705,32,2,12.22,24.44
1000,706,12,1,117.99,117.99
1001,707,2,1,100.26,100.26
1002,707,10,1,163.05,163.05
1003,707,3,1,57.71,57.71
1004,708,6,1,88.2,88.2
1005,709,39,1,124.06,124.06
1006,710,14,1,61.39,61.39
1007,711,32,1,12.22,12.22
1008,712,25,1,43.73,43.73
1009,713,36,2,53.45,106.9
1010,714,2,1,100.26,100.26
1011,715,19,1,152.53,152.53
1012,716,47,3,21.34,64.02
1013,716,28,1,84.15,84.15
1014,716,40,1,202.48,202.48
1015,717,26,1,124.26,124.26
1016,717,12,2,117.99,235.98
1017,717,13,1,34.71,34.71
1018,718,47,1,21.34,21.34
1019,719,10,1,163.05,163.05
1020,720,40,1,202.48,202.48
1021,720,21,1,78.32,78.32
1022,720,13,1,34.71,34.71
1023,721,46,1,125.88,125.88
1024,722,14,1,61.39,61.39
1025,722,10,1,163.05,163.05
1026,723,40,1,202.48,202.48
1027,724,36,2,53.45,106.9
1028,725,12,2,117.99,235.98
1029,726,8,2,20.47,40.94
1030,726,42,1,138.05,138.05
1031,727,36,1,53.45,53.45
1032,728,44,1,69.13,69.13
1033,729,35,1,157.65,157.65
1034,729,14,2,61.39,122.78
1035,730,20,1,42.3,42.3
1036,731,44,3,69.13,207.39
1037,732,12,1,117.99,117.99
1038,733,35,3,157.65,472.95
1039,733,30,2,67.9,135.8
1040,734,10,1,163.05,163.05
1041,735,47,1,21.34,21.34
1042,736,28,1,84.15,84.15
1043,737,8,1,20.47,20.47
1044,738,25,1,43.73,43.73
1045,738,8,2,20.47,40.94
1046,739,22,2,75.66,151.32
1047,740,19,2,152.53,305.06
1048,740,10,1,163.05,163.05
1049,740,45,1,31.58,31.58
1050,741,23,1,83.16,83.16
1051,742,20,1,42.3,42.3
1052,742,1,1,114.06,114.06
1053,743,17,1,101.25,101.25
1054,744,23,1,83.16,83.16
1055,744,20,1,42.3,42.3
1056,745,8,1,20.47,20.47
1057,745,35,1,157.65,157.65
1058,746,41,1,49.55,49.55
1059,747,43,1,24.61,24.61
1060,747,35,1,157.65,157.65
1061,748,22,1,75.66,75.66
1062,749,6,1,88.2,88.2
1063,750,14,1,61.39,61.39
1064,751,39,1,124.06,124.06
1065,752,3,1,57.71,57.71
1066,753,36,3,53.45,160.35
1067,754,13,2,34.71,69.42
1068,755,21,1,78.32,78.32
1069,756,12,1,117.99,117.99
1070,757,42,1,138.05,138.05
1071,758,30,1,67.9,67.9
1072,759,44,2,69.13,138.26
1073,760,12,1,117.99,117.99
1074,761,12,1,117.99,117.99
1075,761,30,2,67.9,135.8
1076,762,20,1,42.3,42.3
1077,762,14,1,61.39,61.39
1078,763,37,2,141.93,283.86
1079,764,38,3,81.08,243.24
1080,765,11,1,115.23,115.23
1081,766,28,1,84.15,84.15
1082,767,15,2,173.9,347.8
1083,768,39,2,124.06,248.12
1084,769,44,1,69.13,69.13
1085,770,47,1,21.34,21.34
1086,770,3,1,57.71,57.71
1087,771,37,1,141.93,141.93
1088,772,37,1,141.93,141.93
1089,772,44,1,69.13,69.13
1090,773,35,1,157.65,157.65
1091,774,23,1,83.16,83.16
1092,775,21,1,78.32,78.32
1093,775,3,1,57.71,57.71
1094,776,10,1,163.05,163.05
1095,777,10,1,163.05,163.05
1096,778,28,2,84.15,168.3
1097,778,40,1,202.48,202.48
1098,779,8,1,20.47,20.47
1099,780,21,3,78.32,234.96
1100,780,48,1,101.03,101.03
1101,781,47,1,21.34,21.34
1102,782,27,1,24.68,24.68
1103,782,43,1,24.61,24.61
1104,783,45,1,31.58,31.58
1105,784,3,1,57.71,57.71
1106,785,46,1,125.88,125.88
1107,785,31,1,19.71,19.71
1108,786,23,1,83.16,83.16
1109,786,24,3,29.56,88.68
1110,786,35,1,157.65,157.65
1111,787,23,1,83.16,83.16
1112,788,6,1,88.2,88.2
1113,789,18,2,37.74,75.48
1114,789,45,1,31.58,31.58
1115,789,32,2,12.22,24.44
1116,790,35,1,157.65,157.65
1117,791,44,1,69.13,69.13
1118,792,25,1,43.73,43.73
1119,793,43,1,24.61,24.61
1120,794,14,1,61.39,61.39
1121,795,32,3,12.22,36.66
1122,795,4,1,72.47,72.47
1123,796,23,1,83.16,83.16
1124,796,44,3,69.13,207.39
1125,797,14,1,61.39,61.39
1126,798,6,1,88.2,88.2
1127,799,12,1,117.99,117.99
1128,799,36,2,53.45,106.9
1129,800,27,1,24.68,24.68
1130,801,21,1,78.32,78.32
1131,801,44,1,69.13,69.13
1132,802,28,1,84.15,84.15
1133,803,27,1,24.68,24.68
1134,803,23,1,83.16,83.16
1135,804,14,1,61.39,61.39
1136,805,28,1,84.15,84.15
1137,805,6,3,88.2,264.6
1138,806,33,2,171.28,342.56
1139,807,40,1,202.48,202.48
1140,807,21,1,78.32,78.32
1141,808,8,1,20.47,20.47
1142,809,25,1,43.73,43.73
1143,810,10,1,163.05,163.05
1144,810,43,1,24.61,24.61
1145,811,38,1,81.08,81.08
1146,811,40,1,202.48,202.48
1147,812,20,1,42.3,42.3
1148,813,43,1,24.61,24.61
1149,813,11,1,115.23,115.23
1150,814,43,2,24.61,49.22
1151,815,6,2,88.2,176.4
1152,816,3,1,57.71,57.71
1153,817,2,1,100.26,100.26
1154,818,14,1,61.39,61.39
1155,818,20,1,42.3,42.3
1156,819,27,1,24.68,24.68
1157,820,31,1,19.71,19.71
1158,820,33,2,171.28,342.56
1159,821,25,1,43.73,43.73
1160,822,35,1,157.65,157.65
1161,823,45,1,31.58,31.58
1162,824,23,1,83.16,83.16
1163,825,36,2,53.45,106.9
1164,825,35,1,157.65,157.65
1165,825,47,1,21.34,21.34
1166,826,20,2,42.3,84.6
1167,827,15,3,173.9,521.7
1168,827,23,1,83.16,83.16
1169,828,25,1,43.73,43.73
1170,829,14,1,61.39,61.39
1171,829,32,1,12.22,12.22
1172,829,3,1,57.71,57.71
1173,830,20,1,42.3,42.3
1174,830,47,3,21.34,64.02
1175,830,21,1,78.32,78.32
1176,831,26,1,124.26,124.26
1177,832,46,1,125.88,125.88
1178,832,32,1,12.22,12.22
1179,832,14,1,61.39,61.39
1180,833,25,1,43.73,43.73
1181,834,18,1,37.74,37.74
1182,835,18,1,37.74,37.74
1183,836,25,2,43.73,87.46
1184,837,42,2,138.05,276.1
1185,838,32,1,12.22,12.22
1186,839,47,1,21.34,21.34
1187,839,36,1,53.45,53.45
1188,840,45,1,31.58,31.58
1189,841,35,1,157.65,157.65
1190,842,42,2,138.05,276.1
1191,843,45,3,31.58,94.74
1192,844,45,1,31.58,31.58
1193,844,3,1,57.71,57.71
1194,845,23,1,83.16,83.16
1195,846,43,1,24.61,24.61
1196,847,36,1,53.45,53.45
1197,847,23,1,83.16,83.16
1198,848,36,1,53.45,53.45
1199,849,46,1,125.88,125.88
1200,849,18,1,37.74,37.74
1201,849,6,3,88.2,264.6
1202,850,30,1,67.9,67.9
1203,851,40,1,202.48,202.48
1204,851,11,1,115.23,115.23
1205,851,18,1,37.74,37.74
1206,852,10,2,163.05,326.1
1207,853,8,1,20.47,20.47
1208,853,37,1,141.93,141.93
1209,854,40,1,202.48,202.48
1210,854,28,2,84.15,168.3
1211,855,10,1,163.05,163.05
1212,856,14,2,61.39,122.78
1213,856,21,1,78.32,78.32
1214,857,37,1,141.93,141.93
1215,858,14,1,61.39,61.39
1216,859,32,1,12.22,12.22
1217,859,2,1,100.26,100.26
1218,859,14,2,61.39,122.78
1219,860,39,1,124.06,124.06
1220,861,36,1,53.45,53.45
1221,862,4,1,72.47,72.47
1222,863,43,2,24.61,49.22
1223,864,14,1,61.39,61.39
1224,864,23,2,83.16,166.32
1225,865,32,1,12.22,12.22
1226,866,8,1,20.47,20.47
1227,867,37,1,141.93,141.93
1228,867,31,1,19.71,19.71
1229,868,14,1,61.39,61.39
1230,869,18,2,37.74,75.48
1231,869,28,1,84.15,84.15
1232,870,41,2,49.55,99.1
1233,871,48,1,101.03,101.03
1234,871,32,2,12.22,24.44
1235,871,11,1,115.23,115.23
1236,872,23,1,83.16,83.16
1237,873,34,1,43.74,43.74
1238,874,21,2,78.32,156.64
1239,875,19,1,152.53,152.53
1240,875,10,2,163.05,326.1
1241,876,21,1,78.32,78.32
1242,877,32,1,12.22,12.22
1243,877,3,2,57.71,115.42
1244,878,28,1,84.15,84.15
1245,879,14,1,61.39,61.39
1246,880,42,1,138.05,138.05
1247,881,8,2,20.47,40.94
1248,882,44,1,69.13,69.13
1249,882,13,1,34.71,34.71
1250,882,8,1,20.47,20.47
1251,883,8,1,20.47,20.47
1252,884,8,1,20.47,20.47
1253,885,8,1,20.47,20.47
1254,885,35,2,157.65,315.3
1255,886,4,2,72.47,144.94
1256,886,46,1,125.88,125.88
1257,887,8,1,20.47,20.47
1258,888,34,2,43.74,87.48
1259,889,28,1,84.15,84.15
1260,889,35,1,157.65,157.65
1261,889,33,1,171.28,171.28
1262,890,33,1,171.28,171.28
1263,891,30,1,67.9,67.9
1264,892,47,1,21.34,21.34
1265,893,11,1,115.23,115.23
1266,893,3,1,57.71,57.71
1267,894,32,1,12.22,12.22
1268,895,14,1,61.39,61.39
1269,895,10,1,163.05,163.05
1270,896,39,1,124.06,124.06
1271,896,14,1,61.39,61.39
1272,897,45,1,31.58,31.58
1273,898,4,1,72.47,72.47
1274,899,44,1,69.13,69.13
1275,899,41,1,49.55,49.55
1276,900,11,1,115.23,115.23
1277,901,22,1,75.66,75.66
1278,902,14,1,61.39,61.39
1279,902,3,1,57.71,57.71
1280,903,3,1,57.71,57.71
1281,903,10,1,163.05,163.05
1282,903,33,1,171.28,171.28
1283,904,42,1,138.05,138.05
1284,905,33,2,171.28,342.56
1285,905,19,1,152.53,152.53
1286,906,10,1,163.05,163.05
1287,906,17,1,101.25,101.25
1288,907,12,1,117.99,117.99
1289,908,19,1,152.53,152.53
1290,908,10,1,163.05,163.05
1291,909,27,3,24.68,74.04
1292,910,30,1,67.9,67.9
1293,911,14,2,61.39,122.78
1294,912,40,2,202.48,404.96
1295,913,19,1,152.53,152.53
1296,913,12,1,117.99,117.99
1297,914,42,1,138.05,138.05
1298,915,36,1,53.45,53.45
1299,915,32,1,12.22,12.22
1300,916,43,1,24.61,24.61
1301,917,31,1,19.71,19.71
1302,918,36,1,53.45,53.45
1303,919,12,1,117.99,117.99
1304,920,21,1,78.32,78.32
1305,921,28,1,84.15,84.15
1306,922,21,1,78.32,78.32
1307,923,35,1,157.65,157.65
1308,923,42,1,138.05,138.05
1309,924,18,1,37.74,37.74
1310,925,8,1,20.47,20.47
1311,925,11,1,115.23,115.23
1312,926,44,1,69.13,69.13
1313,926,41,1,49.55,49.55
1314,927,28,1,84.15,84.15
1315,928,30,1,67.9,67.9
1316,928,26,2,124.26,248.52
1317,929,10,1,163.05,163.05
1318,930,25,1,43.73,43.73
1319,930,28,1,84.15,84.15
1320,931,10,1,163.05,163.05
1321,931,43,1,24.61,24.61
1322,932,37,1,141.93,141.93
1323,932,1,1,114.06,114.06
1324,933,30,1,67.9,67.9
1325,934,43,1,24.61,24.61
1326,935,3,1,57.71,57.71
1327,935,36,1,53.45,53.45
1328,936,12,1,117.99,117.99
1329,937,8,1,20.47,20.47
1330,938,40,2,202.48,404.96
1331,938,23,1,83.16,83.16
1332,939,34,2,43.74,87.48
1333,940,35,1,157.65,157.65
1334,941,37,3,141.93,425.79
1335,941,39,1,124.06,124.06
1336,942,42,2,138.05,276.1
1337,942,13,1,34.71,34.71
1338,943,25,2,43.73,87.46
1339,944,31,1,19.71,19.71
1340,945,35,1,157.65,157.65
1341,946,10,2,163.05,326.1
1342,947,17,1,101.25,101.25
1343,947,6,1,88.2,88.2
1344,948,23,1,83.16,83.16
1345,949,34,1,43.74,43.74
1346,950,29,2,9.2,18.4
1347,951,47,1,21.34,21.34
1348,951,34,1,43.74,43.74
1349,952,42,1,138.05,138.05
1350,952,28,1,84.15,84.15
1351,953,46,1,125.88,125.88
1352,953,45,1,31.58,31.58
1353,953,36,1,53.45,53.45
1354,954,13,1,34.71,34.71
1355,954,22,3,75.66,226.98
1356,955,21,2,78.32,156.64
1357,956,28,1,84.15,84.15
1358,957,8,1,20.47,20.47
1359,957,12,2,117.99,235.98
1360,957,27,1,24.68,24.68
1361,958,32,2,12.22,24.44
1362,958,14,1,61.39,61.39
1363,959,15,1,173.9,173.9
1364,960,40,2,202.48,404.96
1365,961,35,2,157.65,315.3
1366,962,30,1,67.9,67.9
1367,962,19,1,152.53,152.53
1368,963,35,1,157.65,157.65
1369,963,8,1,20.47,20.47
1370,963,6,1,88.2,88.2
1371,964,44,2,69.13,138.26
1372,965,8,2,20.47,40.94
1373,965,32,1,12.22,12.22
1374,966,13,2,34.71,69.42
1375,966,6,1,88.2,88.2
1376,966,4,1,72.47,72.47
1377,967,45,1,31.58,31.58
1378,967,23,1,83.16,83.16
1379,968,12,2,117.99,235.98
1380,969,28,1,84.15,84.15
1381,970,3,1,57.71,57.71
1382,970,23,2,83.16,166.32
1383,971,21,1,78.32,78.32
1384,971,30,1,67.9,67.9
1385,972,20,1,42.3,42.3
1386,973,22,1,75.66,75.66
1387,974,2,1,100.26,100.26
1388,975,37,1,141.93,141.93
1389,976,23,1,83.16,83.16
1390,977,13,2,34.71,69.42
1391,978,28,1,84.15,84.15
1392,979,26,1,124.26,124.26
1393,980,19,2,152.53,305.06
1394,981,36,2,53.45,106.9
1395,982,37,1,141.93,141.93
1396,983,34,1,43.74,43.74
1397,983,22,1,75.66,75.66
1398,983,42,2,138.05,276.1
1399,984,46,1,125.88,125.88
1400,985,47,1,21.34,21.34
1401,986,44,1,69.13,69.13
1402,987,41,1,49.55,49.55
1403,988,8,1,20.47,20.47
1404,988,14,2,61.39,122.78
1405,989,32,2,12.22,24.44
1406,990,33,1,171.28,171.28
1407,991,30,2,67.9,135.8
1408,992,1,2,114.06,228.12
1409,993,36,1,53.45,53.45
1410,994,35,1,157.65,157.65
1411,995,28,2,84.15,168.3
1412,996,25,1,43.73,43.73
1413,997,10,1,163.05,163.05
1414,997,3,1,57.71,57.71
1415,998,36,1,53.45,53.45
1416,999,3,2,57.71,115.42
1417,1000,40,1,202.48,202.48
1418,1001,44,1,69.13,69.13
1419,1001,37,1,141.93,141.93
1420,1001,46,3,125.88,377.64
1421,1002,10,1,163.05,163.05
1422,1003,38,1,81.08,81.08
1423,1004,35,1,157.65,157.65
1424,1005,32,1,12.22,12.22
1425,1006,17,1,101.25,101.25
1426,1007,3,1,57.71,57.71
1427,1008,4,3,72.47,217.41
1428,1009,8,1,20.47,20.47
1429,1009,1,1,114.06,114.06
1430,1010,44,1,69.13,69.13
1431,1011,43,1,24.61,24.61
1432,1011,23,1,83.16,83.16
1433,1012,43,1,24.61,24.61
1434,1013,44,1,69.13,69.13
1435,1014,22,1,75.66,75.66
1436,1014,35,1,157.65,157.65
1437,1015,28,1,84.15,84.15
1438,1016,41,3,49.55,148.65
1439,1016,25,1,43.73,43.73
1440,1016,20,1,42.3,42.3
1441,1017,26,2,124.26,248.52
1442,1018,14,2,61.39,122.78
1443,1018,8,1,20.47,20.47
1444,1019,43,1,24.61,24.61
1445,1019,36,1,53.45,53.45
1446,1020,17,3,101.25,303.75
1447,1021,18,1,37.74,37.74
1448,1022,28,1,84.15,84.15
1449,1022,19,1,152.53,152.53
1450,1023,28,1,84.15,84.15
1451,1024,3,1,57.71,57.71
1452,1025,12,2,117.99,235.98
1453,1026,44,1,69.13,69.13
1454,1026,36,2,53.45,106.9
1455,1026,15,1,173.9,173.9
1456,1027,12,1,117.99,117.99
1457,1028,28,2,84.15,168.3
1458,1029,22,1,75.66,75.66
1459,1030,47,1,21.34,21.34
1460,1031,4,1,72.47,72.47
1461,1032,8,1,20.47,20.47
1462,1033,11,1,115.23,115.23
1463,1033,44,1,69.13,69.13
1464,1034,35,1,157.65,157.65
1465,1034,6,1,88.2,88.2
1466,1034,20,2,42.3,84.6
1467,1035,15,1,173.9,173.9
1468,1036,39,1,124.06,124.06
1469,1037,14,1,61.39,61.39
1470,1038,3,1,57.71,57.71
1471,1039,36,1,53.45,53.45
1472,1040,21,2,78.32,156.64
1473,1041,32,1,12.22,12.22
1474,1042,23,2,83.16,166.32
1475,1042,27,1,24.68,24.68
1476,1043,14,1,61.39,61.39
1477,1044,43,1,24.61,24.61
1478,1045,32,1,12.22,12.22
1479,1046,26,2,124.26,248.52
1480,1046,14,1,61.39,61.39
1481,1047,43,1,24.61,24.61
1482,1047,11,1,115.23,115.23
1483,1047,20,1,42.3,42.3
1484,1048,29,1,9.2,9.2
1485,1049,10,1,163.05,163.05
1486,1050,28,1,84.15,84.15
1487,1051,1,1,114.06,114.06
1488,1052,21,2,78.32,156.64
1489,1052,34,1,43.74,43.74
1490,1053,20,1,42.3,42.3
1491,1054,31,2,19.71,39.42
1492,1055,28,1,84.15,84.15
1493,1055,47,1,21.34,21.34
1494,1056,39,1,124.06,124.06
1495,1056,2,2,100.26,200.52
1496,1057,15,1,173.9,173.9
1497,1058,13,1,34.71,34.71
1498,1058,5,1,61.15,61.15
1499,1059,8,1,20.47,20.47
1500,1060,10,2,163.05,326.1
1501,1060,14,1,61.39,61.39
1502,1060,32,1,12.22,12.22
1503,1061,42,1,138.05,138.05
1504,1061,18,1,37.74,37.74
1505,1062,19,1,152.53,152.53
1506,1063,22,1,75.66,75.66
1507,1063,47,2,21.34,42.68
1508,1064,36,1,53.45,53.45
1509,1065,25,2,43.73,87.46
1510,1066,15,1,173.9,173.9
1511,1066,27,1,24.68,24.68
1512,1066,8,1,20.47,20.47
1513,1067,37,1,141.93,141.93
1514,1068,9,1,59.69,59.69
1515,1069,40,2,202.48,404.96
1516,1070,23,1,83.16,83.16
1517,1070,42,1,138.05,138.05
1518,1070,3,1,57.71,57.71
1519,1071,13,1,34.71,34.71
1520,1072,12,2,117.99,235.98
1521,1072,15,1,173.9,173.9
1522,1073,8,1,20.47,20.47
1523,1074,45,1,31.58,31.58
1524,1075,36,1,53.45,53.45
1525,1075,32,1,12.22,12.22
1526,1076,5,1,61.15,61.15
1527,1077,19,1,152.53,152.53
1528,1078,41,1,49.55,49.55
1529,1079,28,1,84.15,84.15
1530,1080,10,2,163.05,326.1
1531,1081,36,1,53.45,53.45
1532,1081,3,1,57.71,57.71
1533,1082,44,1,69.13,69.13
1534,1083,32,3,12.22,36.66
1535,1084,40,2,202.48,404.96
1536,1084,12,1,117.99,117.99
1537,1085,28,1,84.15,84.15
1538,1085,10,1,163.05,163.05
1539,1086,26,1,124.26,124.26
1540,1087,26,2,124.26,248.52
1541,1088,21,1,78.32,78.32
1542,1089,35,1,157.65,157.65
1543,1090,42,1,138.05,138.05
1544,1090,35,2,157.65,315.3
1545,1090,6,1,88.2,88.2
1546,1091,35,1,157.65,157.65
1547,1092,24,1,29.56,29.56
1548,1093,29,1,9.2,9.2
1549,1093,14,2,61.39,122.78
1550,1093,43,2,24.61,49.22
1551,1094,10,2,163.05,326.1
1552,1095,42,1,138.05,138.05
1553,1096,36,1,53.45,53.45
1554,1097,19,1,152.53,152.53
1555,1097,23,2,83.16,166.32
1556,1098,30,1,67.9,67.9
1557,1098,11,1,115.23,115.23
1558,1099,35,1,157.65,157.65
1559,1100,21,1,78.32,78.32
1560,1101,37,1,141.93,141.93
1561,1102,44,1,69.13,69.13
1562,1102,8,1,20.47,20.47
1563,1103,12,1,117.99,117.99
1564,1103,40,1,202.48,202.48
1565,1104,32,1,12.22,12.22
1566,1104,25,2,43.73,87.46
1567,1105,14,2,61.39,122.78
1568,1106,12,1,117.99,117.99
1569,1107,45,1,31.58,31.58
1570,1108,32,1,12.22,12.22
1571,1108,44,1,69.13,69.13
1572,1109,46,1,125.88,125.88
1573,1109,35,1,157.65,157.65
1574,1110,44,1,69.13,69.13
1575,1110,23,1,83.16,83.16
1576,1111,19,2,152.53,305.06
1577,1112,44,1,69.13,69.13
1578,1113,43,2,24.61,49.22
1579,1114,46,2,125.88,251.76
1580,1115,8,3,20.47,61.41
1581,1115,47,1,21.34,21.34
1582,1115,23,1,83.16,83.16
1583,1116,42,1,138.05,138.05
1584,1116,35,1,157.65,157.65
1585,1116,14,1,61.39,61.39
1586,1117,44,1,69.13,69.13
1587,1118,10,1,163.05,163.05
1588,1118,18,1,37.74,37.74
1589,1119,43,3,24.61,73.83
1590,1119,31,2,19.71,39.42
1591,1119,47,2,21.34,42.68
1592,1120,8,1,20.47,20.47
1593,1120,4,1,72.47,72.47
1594,1121,5,1,61.15,61.15
1595,1122,10,1,163.05,163.05
1596,1123,46,2,125.88,251.76
1597,1124,30,1,67.9,67.9
1598,1125,28,1,84.15,84.15
1599,1126,36,1,53.45,53.45
1600,1127,3,1,57.71,57.71
1601,1128,43,1,24.61,24.61
1602,1129,18,1,37.74,37.74
1603,1130,40,2,202.48,404.96
1604,1130,47,1,21.34,21.34
1605,1131,25,1,43.73,43.73
1606,1132,42,2,138.05,276.1
1607,1132,21,3,78.32,234.96
1608,1132,47,1,21.34,21.34
1609,1133,34,1,43.74,43.74
1610,1133,43,1,24.61,24.61
1611,1134,14,1,61.39,61.39
1612,1135,39,1,124.06,124.06
1613,1136,35,1,157.65,157.65
1614,1137,8,1,20.47,20.47
1615,1138,28,1,84.15,84.15
1616,1139,19,1,152.53,152.53
1617,1140,28,2,84.15,168.3
1618,1141,8,1,20.47,20.47
1619,1141,3,1,57.71,57.71
1620,1142,40,1,202.48,202.48
1621,1143,23,1,83.16,83.16
1622,1144,23,2,83.16,166.32
1623,1144,48,1,101.03,101.03
1624,1145,44,1,69.13,69.13
1625,1146,10,1,163.05,163.05
1626,1147,14,1,61.39,61.39
1627,1148,36,1,53.45,53.45
1628,1149,20,1,42.3,42.3
1629,1149,43,3,24.61,73.83
1630,1149,13,1,34.71,34.71
1631,1150,47,1,21.34,21.34
1632,1151,40,1,202.48,202.48
1633,1152,21,1,78.32,78.32
1634,1153,30,1,67.9,67.9
1635,1154,21,1,78.32,78.32
1636,1155,8,1,20.47,20.47
1637,1155,46,2,125.88,251.76
1638,1156,28,1,84.15,84.15
1639,1157,35,1,157.65,157.65
1640,1157,46,1,125.88,125.88
1641,1157,11,1,115.23,115.23
1642,1158,21,1,78.32,78.32
1643,1159,8,1,20.47,20.47
1644,1160,14,1,61.39,61.39
1645,1161,21,1,78.32,78.32
1646,1161,44,1,69.13,69.13
1647,1162,20,1,42.3,42.3
1648,1163,12,1,117.99,117.99
1649,1164,2,1,100.26,100.26
1650,1164,14,1,61.39,61.39
1651,1164,10,1,163.05,163.05
1652,1165,43,1,24.61,24.61
1653,1166,15,3,173.9,521.7
1654,1166,47,1,21.34,21.34
1655,1167,10,1,163.05,163.05
1656,1168,42,1,138.05,138.05
1657,1169,15,1,173.9,173.9
1658,1170,12,1,117.99,117.99
1659,1171,39,2,124.06,248.12
1660,1171,42,3,138.05,414.15
1661,1172,11,1,115.23,115.23
1662,1173,17,1,101.25,101.25
1663,1174,20,1,42.3,42.3
1664,1174,32,1,12.22,12.22
1665,1175,47,1,21.34,21.34
1666,1176,25,1,43.73,43.73
1667,1177,3,1,57.71,57.71
1668,1178,14,1,61.39,61.39
1669,1179,8,1,20.47,20.47
1670,1180,11,2,115.23,230.46
1671,1180,32,1,12.22,12.22
1672,1181,43,1,24.61,24.61
1673,1182,8,1,20.47,20.47
1674,1182,22,1,75.66,75.66
1675,1183,28,1,84.15,84.15
1676,1184,35,1,157.65,157.65
1677,1185,48,3,101.03,303.09
1678,1186,25,1,43.73,43.73
1679,1187,25,1,43.73,43.73
1680,1187,8,1,20.47,20.47
1681,1188,4,1,72.47,72.47
1682,1189,2,1,100.26,100.26
1683,1190,4,1,72.47,72.47
1684,1191,30,1,67.9,67.9
